/home/basti/code/dvarapandita/data/jna100_adv:0	[345,2-365,17] || advaitabinduprakaraṇam ||	advEta NC Case=Cpd # bindu NC Case=Cpd # prakaraNa NC Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna100_adv:1	 [345,3] iha bahirarthābhiniveśino manoratho yad yathā pratīyate tat tathā sad iti [345,4] vyavasthāpyate, yathā kuvalayaṃ nīlarūpatayā | vijñānād vyatiriktarūpatayā ca pratīyante	iha CAD # bahis CX # arTa NC Case=Cpd # aBiniveSin JJ Case=Gen|Number=1|Gender=Masc # manoraTa NC Case=Nom|Number=1|Gender=Masc # yad PRL Case=Nom|Number=1|Gender=Neut # yaTA CCM # pratI V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # tad PRD Case=Nom|Number=1|Gender=Neut # taTA CX # as KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # iti CQT # vyavasTApay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # yaTA CCM # kuvalaya NC Case=Nom|Number=1|Gender=Neut # nIla JJ Case=Cpd # rUpa NC Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # vijQAna NC Case=Abl|Number=1|Gendvyatiric PPP Case=Cpd|VerbForm=PPP # rUpa NC Case=Cpd # tA NC Case=Ins|Number=1|Gender=Fem # ca CCD # pratI V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Plur #
/home/basti/code/dvarapandita/data/jna100_adv:2	[345,5] ghaṭādaya iti svabhāvahetuḥ | nātrāsiddhiḥ, grāhakāṅgād vicchinnena tarjanīnirdeśayogyena	Gawa NC Case=Cpd # Adi NC Case=Nom|Number=3|Gender=Masc # iti CQT # svaBAva NC Case=Cpd # hetu NC Case=Nom|Number=1|Gender=Masc # na CNG # atra CAD # asidDi NC Case=Nom|Number=1|Gender=Fem # grAhaka JJ Case=Cpd # aFga NC Case=Abl|Number=1|Gender=Neut # vicCid PPP Case=Ins|Number=1|Gender=Masc|VerbForm=PPP # tarjanI NC Case=Cpd # nirdeSa NC Case=Cpd # yogya JJ Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna100_adv:3	[345,6] puro 'vasthāyinā rūpeṇa ghaṭādyākārasya pratibhāsādhyavasāyābhyāṃ kroṭīkaraṇāt | tathā	puras CX # vasTAyin JJ Case=Ins|Number=1|Gender=Neut # rUpa NC Case=Ins|Number=1|Gender=Neut # Gawa NC Case=Cpd # Adi NC Case=Cpd # AkAra NC Case=Gen|Number=1|Gender=Masc # pratiBA NC Case=Cpd # sADay KDG Case=Cpd|VerbForm=Ger # vasAya NC Case=Ins|Number=2|Gender=Masc # krowIkaraNa NC Case=Abl|Number=1|Gender=Neut # taTA CX #
/home/basti/code/dvarapandita/data/jna100_adv:4	[345,7] hy ayaṃ ghaṭo nāyaṃ ghaṭa iti pratītiḥ pratyātmavedyā sarvapuruṣāṇām avyutpannasaṃketānām api	hi CX # idam PRD Case=Nom|Number=1|Gender=Masc # Gawa NC Case=Nom|Number=1|Gender=Masc # na CNG # idam PRD Case=Nom|Number=1|Gender=Masc # Gawa NC Case=Nom|Number=1|Gender=Masc # iti CQT # pratIti NC Case=Nom|Number=1|Gender=Fem # pratyAtma CX # vid KDG Case=Nom|Number=1|Gender=Fem|VerbForm=Ger # sarva JQ Case=Cpd # puruza NC Case=Gen|Number=3|Gender=Masc # avyutpanna JJ Case=Cpd # saMketa NC Case=Gen|Number=3|Gender=Masc # api CX #
/home/basti/code/dvarapandita/data/jna100_adv:5	[345,8] saṃjñāviśeṣollekhavimukhas tadanurūpa evāntarjanyaḥ | bālo 'pi sukhasādhanaṃ stanam avalokya	saMjQA NC Case=Cpd # viSeza NC Case=Cpd # ulleKa NC Case=Cpd # vimuKa JJ Case=Nom|Number=1|Gender=Masc # tad PRD Case=Cpd # anurUpa JJ Case=Nom|Number=1|Gender=Masc # eva CEM # antar CAD # jan KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # bAla NC Case=Nom|Number=1|Gender=Masc # api CX # suKa NC Case=Cpd # sADana NC Case=Acc|Number=1|Gender=Neut # stana NC Case=Acc|Number=1|Gender=Masc # avalokay CGDA VerbForm=Abs #
/home/basti/code/dvarapandita/data/jna100_adv:6	[345,9] tadabhimukhe karamukhe prahiṇvan bahiravasāyasacivam ātmānam ātanoti | tataś ca vyatiriktena	tad PRD Case=Cpd # aBimuKa JJ Case=Loc|Number=1|Gender=Neut # kara NC Case=Cpd # muKa NC Case=Loc|Number=1|Gender=Neut # prahi KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # bahis CX # avasAya NC Case=Cpd # saciva NC Case=Acc|Number=1|Gender=Masc # Atman NC Case=Acc|Number=1|Gender=Masc # Atan V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tatas CX # ca CCD # vyatiric PPP Case=Ins|Number=1|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna100_adv:7	[345,10] rūpeṇa ghaṭādyākārasya pratītir nāsiddhipathaprasthāyinī | nāpi virodhinī sādhyena, sapakṣe	rUpa NC Case=Ins|Number=1|Gender=Neut # Gawa NC Case=Cpd # Adi NC Case=Cpd # AkAra NC Case=Gen|Number=1|Gender=Masc # pratIti NC Case=Nom|Number=1|Gender=Fem # na CNG # asidDi NC Case=Cpd # paTa NC Case=Cpd # prasTAyin JJ Case=Nom|Number=1|Gender=Fem # na CNG # api CX # viroDin JJ Case=Nom|Number=1|Gender=Fem # sADay KDG Case=Ins|Number=1|Gender=Masc|VerbForm=Ger # sa CX # pakza NC Case=Loc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna100_adv:8	[345,11] saṃbhavasya darśitatvāt | viparyayavyāptasya ca viruddhasya tadasaṃbhavāt |	samBava NC Case=Gen|Number=1|Gender=Masc # darSay PPP Case=Cpd|VerbForm=PPP # tva NC Case=Abl|Number=1|Gender=Neut # viparyaya NC Case=Cpd # vyAp PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # ca CCD # viruD PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # tad PRD Case=Cpd # asaMBava NC Case=Abl|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna100_adv:9	[345,12] ata eva ca nāsādhāraṇatvam, nāpi sandigdhānvayatvam, vipakṣe 'darśanāc ca na	atas CX # eva CEM # ca CCD # nAsA NC Case=Cpd # DAraNa NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # na CNG # api CX # saMdih PPP Case=Cpd|VerbForm=PPP # anvaya NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # vipakza NC Case=Loc|Number=1|Gender=Masc # darSana NC Case=Abl|Number=1|Gender=Neut # ca CCD # na CNG #
