/home/basti/code/dvarapandita/data/jna116_sa6:0	[483,1] (ṣaṣṭhaḥ paricchedaṛ)	zazWa JJ Case=Nom|Number=1|Gender=Masc # paricCeda NC Case=Cpd # R CX #
/home/basti/code/dvarapandita/data/jna116_sa6:1	[483,2] atha tathāvidhaślāghāspadaṃ madhyamām upakramya, samyag (111b) yogācāradarśanam etat	aTa CAD # taTAviDa JJ Case=Cpd # SlAGA NC Case=Cpd # Aspada NC Case=Acc|Number=1|Gender=Neut # maDyama JJ Case=Acc|Number=1|Gender=Fem # upakram CGDA VerbForm=Abs # samyak CX # yoga NC Case=Cpd # AcAra NC Case=Cpd # darSana NC Case=Acc|Number=1|Gender=Neut # etad PRD Case=Acc|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna116_sa6:2	[483,3] pariniṣṭhitam iti ko 'yaṃ kramaḥ? naiṣa doṣaḥ, asyāpi bhagavataivoktasya nītaneyavibhāgakāritayā	parinizWA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # ka PRQ Case=Nom|Number=1|Gender=Masc # yad PRL Case=Acc|Number=1|Gender=Masc # krama NC Case=Nom|Number=1|Gender=Masc # na CNG # etad PRD Case=Nom|Number=1|Gender=Masc # doza NC Case=Nom|Number=1|Gender=Masc # idam PRD Case=Gen|Number=1|Gender=Masc # api CX # Bagavant NC Case=Ins|Number=1|Gender=Masc # eva CEM # vac PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # nI PPP Case=Cpd|VerbForm=PPP # vedi NC Case=Cpd # viBAga NC Case=Cpd # kAray PPP Case=Ins|Number=1|Gender=Fem|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna116_sa6:3	[483,4] tadvyākṛtair āryair yuvarājaprayantaiḥ pratigṛhītasyācāryaiḥ prasādhitasyollāghaślāghatvāt |	tad PRD Case=Cpd # vyAkR PPP Case=Ins|Number=3|Gender=Masc|VerbForm=PPP # Arya JJ Case=Ins|Number=3|Gender=Masc # yuvarAja NC Case=Cpd # prayantR JJ Case=Ins|Number=3|Gender=Masc # pratigrah PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # AcArya NC Case=Ins|Number=3|Gender=Masc # prasADay PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # ullAGa NC Case=Cpd # SlAGa JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna116_sa6:4	[483,5] sākārasiddhiś ceyam upakrāntā | nanu tathāpi parasparavirodhidvayam api na satyam, tatraikahṛdayo 'pi	sAkAra NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # ca CCD # idam PRD Case=Nom|Number=1|Gender=Fem # upakram PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # nanu CX # taTA CX # api CX # paraspara PRC Case=Cpd # viroDin JJ Case=Cpd # dvaya NC Case=Nom|Number=1|Gender=Neut # api CX # na CNG # satya NC Case=Nom|Number=1|Gender=Neut # tatra CAD # eka PPX Case=Cpd # hRdaya NC Case=Nom|Number=1|Gender=Masc # api CX #
/home/basti/code/dvarapandita/data/jna116_sa6:5	[483,6] svayaṃ daiśiko bhagavān vineyāpekṣayā neyam apy upadiśet, bhūmilābhinas tu dṛṣṭasatyāḥ katham	svayam CX # dESika JJ Case=Nom|Number=1|Gender=Masc # Bagavant NC Case=Nom|Number=1|Gender=Masc # vinI KDG Case=Cpd|VerbForm=Ger # apekzA NC Case=Ins|Number=1|Gender=Fem # na CNG # idam PRD Case=Nom|Number=1|Gender=Fem # api CX # upadiS V Tense=Pres|Mood=Opt|Person=3|Number=Sing # BUmi NC Case=Cpd # lABin JJ Case=Acc|Number=3|Gender=Masc # tu CCD # dRS PPP Case=Cpd|VerbForm=PPP # satya NC Case=Nom|Number=3|Gender=Masc # kaTam CX #
/home/basti/code/dvarapandita/data/jna116_sa6:6	[483,7] ekaikapakṣapātinaḥ ekaikamatadeśanāt? viśiṣṭānyadeśane hi parānurodhād etad iti syāt |	ekEka PRC Case=Cpd # pakza NC Case=Cpd # pAtin JJ Case=Gen|Number=1|Gender=Masc # ekEka PRC Case=Nom|Number=1|Gender=Neut # adeSana NC Case=Abl|Number=1|Gender=Neut # viSiz PPP Case=Nom|Number=3|Gender=Neut|VerbForm=PPP # adeSana NC Case=Loc|Number=1|Gender=Neut # hi CX # para PPX Case=Cpd # anuroDa NC Case=Abl|Number=1|Gender=Masc # etad PRD Case=Nom|Number=1|Gender=Neut # iti CQT # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna116_sa6:7	[483,8] paramagambhīraś ca mantranayasamaya ete eva sthito samāśritya yayor iyān virodha iti kathaṃ	parama JJ Case=Cpd # gamBIra JJ Case=Nom|Number=1|Gender=Masc # ca CCD # mantra NC Case=Cpd # naya NC Case=Cpd # samaya NC Case=Nom|Number=1|Gender=Masc # etad PRD Case=Nom|Number=3|Gender=Masc # eva CEM # sTA PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # samASri CGDA VerbForm=Abs # yad PRL Case=Gen|Number=2|Gender=Masc # iyat JJ Case=Nom|Number=1|Gender=Masc # viroDa NC Case=Nom|Number=1|Gender=Masc # iti CQT # kaTam CX #
/home/basti/code/dvarapandita/data/jna116_sa6:8	[483,9] hṛdayanirvṛttiḥ samantabhadratve 'pi? ucyate,	hRdaya NC Case=Cpd # nirvRtti NC Case=Nom|Number=1|Gender=Fem # samantaBadra NC Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # api CX # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna116_sa6:9	[483,10] virodhaḥ pauruṣeyo 'tra vastv ekam ubhayasthitau |	viroDa NC Case=Nom|Number=1|Gender=Masc # pOruzeya NC Case=Nom|Number=1|Gender=Masc # atra CAD # vas V Tense=Pres|Mood=Imp|Person=3|Number=Sing # eka PPX Case=Acc|Number=1|Gender=Masc # uBaya JJ Case=Cpd # sTiti NC Case=Loc|Number=1|Gender=Fem #
