/home/basti/code/dvarapandita/data/jna112_sa2:0	dvitīyaḥ paricchedaḥ	dvitIya JJ Case=Nom|Number=1|Gender=Masc # paricCeda NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna112_sa2:1	 [387] yadi tarhi nirākārasya cetaso 'sattvaṃ tattvata iti saṃkleśavyavadānavyavasthāvilopaḥ, upapluto hy ākārakalāpo 'tasmiṃs tadgrahād bhrāntir eva saṃsāras tatprabhavavāsanāsaṅghātasamudghāte copapalavavigamād anābhāsamamalaṃ prakāśamātram (79b) avaśiṣyamāṇaṃ nirvāṇam iti na kṣatiḥ | anyathā tu	yadi CSB #BrAnti NC Case=Nom|Number=1|Gender=Fem # eva CEM # saMsAra NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Cpd # praBava NC Case=Cpd # vAsanA NC Case=Cpd # saMGAta NC Case=Cpd # samudGAta NC Case=Loc|Number=1|Gender=Masc # ca CCD # upapalava NC Case=Cpd # vigama NC Case=Abl|Number=1|Gender=Masc # anABAsa NC Case=Nom|Number=1|Gender=Neut # amala JJ Case=Nom|Number=1|Gender=Neut # prakASa NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # avaSiz KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # nirvANa NC Case=Nom|Number=1|Gender=Neut #iti CQT # na CNG # kzati NC Case=Nom|Number=1|Gender=Fem # anyaTA CX # tu CCD #
/home/basti/code/dvarapandita/data/jna112_sa2:2	 sākārabuddher bādhāyāṃ vyavadānam asaṅgatam |	sAkAra NC Case=Cpd # budDi NC Case=Gen|Number=1|Gender=Fem # bADA NC Case=Loc|Number=1|Gender=Fem # vyavadAna NC Case=Nom|Number=1|Gender=Neut # asaFgata JJ Case=Nom|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna112_sa2:3	abādhāyāṃ tu saṃkleśavyavasthādausthyam āgatam || (=RNA 1,29)	abADa JJ Case=Loc|Number=1|Gender=Fem # tu CCD # saMkleSa NC Case=Cpd # vyavasTA NC Case=Cpd # dOsTya NC Case=Acc|Number=1|Gender=Neut # Agam PPP Case=Acc|Number=1|Gender=Neut|VerbForm=PPP # rna NC Case=Voc|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna112_sa2:4	 tathā hi sattvair eva prakāśair aviparītasvarūpasaṃvedanāt bhrānter atyantam abhāvaḥ syāt | tataś ca sarvasattvāḥ sadaiva muktāḥ sadaiva samyaksambuddhā bhaveyuḥ | vikalpikā buddhir bhrāntiḥ, svapratibhāse 'narthe arthādhyavāsyād iti cet? | katham avasīyamānas tayā so 'rtho na prakāśate | prakāśyamāne vā katham asau tasyāṃ na prakāśate | atha prakāśata eva, tadā arthasya tādātmyaprasaṅgaḥ | asati cārthe sā na syāt | abhūn māndhātā, bhaviṣyati śaṅkho 'sty ātmā, nityaḥ śabdaḥ iti sarvātmanā ca niścayaḥ syāt | gaur iti spaṣṭena ca svena lakṣaṇena prakāśeta | svalakṣaṇe ca saṃketāyogād vikalpikaiva sā buddhir na syāt |	taTA CX # hi CX # sattva NC Case=Ins|Number=3|Gender=Masc # eva CEM # prakASa NC Case=Ins|Number=3|Gender=Masc # aviparIta JJ Case=Cpd # svarUpa NC Case=Cpd # saMvedana NC Case=Abl|Number=1|Gender=Neut # BrAnti NC Case=Gen|Number=1|Gender=Fem # atyantam CX # aBAva NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tatas CX # ca CCD # sarva JQ Case=Cpd # sattva NC Case=Nom|Number=3|Gender=Masc # sadA CAD # eva CEM # muc PPP Case=Nom|Number=3|Gender=Masc|VerbForm=PPP #sadA CAD # eva CEM # samyaksambudDa JJ Case=Nom|Number=3|Gender=Masc # BU V Tense=Pres|Mood=Opt|Person=3|Number=Plur # vikalpika JJ Case=Nom|Number=3|Gender=Masc # budDi NC Case=Nom|Number=1|Gender=Fem # BrAnti NC Case=Nom|Number=1|Gender=Fem # sva JJ Case=Cpd # pratiBAsa NC Case=Loc|Number=1|Gender=Masc # na CNG # arTa NC Case=Loc|Number=1|Gender=Masc # arTADyavAsya NC Case=Abl|Number=1|Gender=Neut # iti CQT # ced CX # kaTam CX # avasA KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|Voice=Pass|VerbForm=Part # tad PRD Case=Ins|Number=1|Gender=Fem #tad PRD Case=Nom|Number=1|Gender=Masc # arTa NC Case=Nom|Number=1|Gender=Masc # na CNG # prakAS V Tense=Pres|Mood=Ind|Person=3|Number=Sing # prakAS KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # vA CCD # kaTam CX # adas PRD Case=Nom|Number=1|Gender=Masc # tad PRD Case=Loc|Number=1|Gender=Fem # na CNG # prakAS V Tense=Pres|Mood=Ind|Person=3|Number=Sing # aTa CAD # prakAS V Tense=Pres|Mood=Ind|Person=3|Number=Sing # eva CEM # tadA CAD # arTa NC Case=Gen|Number=1|Gender=Masc # tAdAtmya NC Case=Cpd # prasaFga NC Case=Nom|Number=1|Gender=Masc # asatca CCD # arTa NC Case=Loc|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Fem # na CNG # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # BU V Tense=Aor|Mood=Ind|Formation=root|Person=3|Number=Sing # mAnDAtR NC Case=Nom|Number=1|Gender=Masc # BU V Tense=Fut|Mood=Ind|Person=3|Number=Sing # SaFKa NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # Atman NC Case=Nom|Number=1|Gender=Masc # nitya JJ Case=Nom|Number=1|Gender=Masc # Sabda NC Case=Nom|Number=1|Gender=Masc # iti CQT # sarva JQ Case=Cpd # Atman NC Case=Ins|Numsva JJ Case=Ins|Number=1|Gender=Neut # lakzaNa NC Case=Ins|Number=1|Gender=Neut # prakAS V Tense=Pres|Mood=Opt|Person=3|Number=Sing # sva JJ Case=Cpd # lakzaNa NC Case=Loc|Number=1|Gender=Neut # ca CCD # saMketa NC Case=Cpd # ayoga NC Case=Abl|Number=1|Gender=Masc # vikalpika JJ Case=Nom|Number=1|Gender=Fem # eva CEM # tad PRD Case=Nom|Number=1|Gender=Fem # budDi NC Case=Nom|Number=1|Gender=Fem # na CNG # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna112_sa2:5	tasmād aśeṣagovyaktisādhāraṇena gotvena gobuddhir alīkena sābhilāpena viplavāt prakhyātīti tathā prakāśanam asyā gavārthāvasāya ity eṣṭavyam | evaṃ hy ete doṣā na syuḥ, apratibhāsamānasyāpi svalakṣaṇasya bhrantyavasāyāt | yathā cālīkasya gotvasya gobuddhau prakāśas tādātmyaṃ ca, tadvyatirekād vastutvam anāropitatvaṃ vā, tathā nīlādiprakāśe nīlādīnām alīkānāṃ prakāśasiddhyaiva tādātmyasiddhiḥ, nānārūpaniṣṭhayor alīkatvānalīkatvayor ekatrāpi vastuny avirodhāt | yadi ca vastutve 'nāropitatve sā sādhye tādātmyamātraṃ hetus tadā gotvādibhir anekāntaḥ | athānāropitaṃ tādātmyaṃ hetus tad asiddham iti | atrābhidhīyate,	tasmAt CX # aSeza JJ Case=Cpd # go CX # vyakti NC Case=Cpd # sADAraNa JJ Case=Ins|Number=1|Gender=Neut # go CX # tva NC Case=Ins|Number=1|Gender=Neut # go CX # budDi NC Case=Nom|Number=1|Gender=Fem # alIka NC Case=Ins|Number=1|Gender=Neut # sa CX # aBilApa NC Case=Ins|Number=1|Gender=Neut # viplava NC Case=Abl|Number=1|Gender=Masc # praKyA V Tense=Pres|Mood=Ind|Person=3|Number=Sing # iti CQT # taTA CX # prakASana NC Case=Nom|Number=1|Gender=Neut # idam PRD Case=Gen|Number=1|Gender=Fem # gavArTa JJ Case=Cpd # avasAyasa NC Case=Dat|Number=1|Gender=Masc #iti CQT # iz KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # evam CX # hi CX # etad PRD Case=Nom|Number=3|Gender=Masc # doza NC Case=Nom|Number=3|Gender=Masc # na CNG # as V Tense=Pres|Mood=Opt|Person=3|Number=Plur # apratiBAsamAna JJ Case=Gen|Number=1|Gender=Neut # api CX # sva JJ Case=Cpd # lakzaNa NC Case=Gen|Number=1|Gender=Neut # BR V Tense=Pres|Mood=Ind|Person=3|Number=Plur # avasAya NC Case=Abl|Number=1|Gender=Masc # yaTA CCM # ca CCD # alIka NC Case=Gen|Number=1|Gender=Neut # go CX # tva NC Case=Gen|Number=1|Gender=Neut # go CX # budDi NC Case=Loc|Number=1|Gender=Fem #prakASa NC Case=Nom|Number=1|Gender=Masc # tAdAtmya NC Case=Nom|Number=1|Gender=Neut # ca CCD # tad PRD Case=Cpd # vyatireka NC Case=Abl|Number=1|Gender=Masc # vastu NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # anAropita JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # vA CCD # taTA CX # nIla JJ Case=Cpd # Adi NC Case=Cpd # prakASa NC Case=Loc|Number=1|Gender=Masc # nIla JJ Case=Cpd # Adi NC Case=Gen|Number=3|Gender=Masc # alIka NC Case=Gen|Number=3|Gender=Masc # prakASa NC Case=Cpd # sidDi NC Case=Ins|Number=1|Gender=Fem # eva CEM # tAdAtmya NC Case=Cpd # sidDi NC Case=Nom|NumbernAnA CX # rUpa NC Case=Cpd # nizWA NC Case=Gen|Number=2|Gender=Masc # alIka JJ Case=Cpd # tva NC Case=Cpd # analIka JJ Case=Cpd # tva NC Case=Gen|Number=2|Gender=Neut # ekatra CX # api CX # vastu NC Case=Loc|Number=1|Gender=Neut # aviroDa NC Case=Abl|Number=1|Gender=Masc # yadi CSB # ca CCD # vastu NC Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # na CNG # Aropay PPP Case=Cpd|VerbForm=PPP # tva NC Case=Loc|Number=1|Gender=Neut # tad PRD Case=Nom|Number=1|Gender=Fem # sADay KDG Case=Loc|Number=1|Gender=Neut|VerbForm=Ger # tAdAtmya NC Case=Cpd # mAtra NC Case=Acc|Number=1|GendertadA CAD # gotva NC Case=Cpd # Adi NC Case=Ins|Number=3|Gender=Masc # anekAnta JJ Case=Nom|Number=1|Gender=Masc # aTa CAD # anAropita JJ Case=Nom|Number=1|Gender=Neut # tAdAtmya NC Case=Nom|Number=1|Gender=Neut # hetu NC Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Neut # asidDa JJ Case=Nom|Number=1|Gender=Neut # iti CQT # atra CAD # aBiDA V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna112_sa2:6	 atasmiṃs tadgraho nāma bhramaś cet sarvasammataḥ |	atas CX # miM CX # tad PRD Case=Cpd # graha NC Case=Nom|Number=1|Gender=Masc # nAma CX # Brama NC Case=Nom|Number=1|Gender=Masc # ced CX # sarva JQ Case=Cpd # samman PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP #
/home/basti/code/dvarapandita/data/jna112_sa2:7	alīke 'pi tadākāre satyavan na samañjasaḥ ||	alIka NC Case=Loc|Number=1|Gender=Neut # api CX # tad PRD Case=Cpd # AkAra NC Case=Loc|Number=1|Gender=Neut # satyavant NC Case=Voc|Number=1|Gender=Masc # na CNG # samaQjasa JJ Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna112_sa2:8	 [388] marīcāv ajale jalagraho bhrama iti loke, śāstre ca svapratibhāse 'narthe 'rthādhyavasāyena pravṛtter bhrāntam anumānam ityādi bahudhābhidhānāt | atasmiṃs tadgraho nāma bhrāntir viditā | tasyā yadi sākāranaye 'nupapattir alīkākāra eva katham upapattir iti cintyatām | jñānaṃ hi kenacid ākāreṇa satyena vālīkena vopajātaṃ nāma, bāhyāropas tu tadākāre tatkṛto 'nyakṛto vā syāt, tatkṛtatvena tāvat tatkāla eva vyāpārāntaram anubhūyata iti kutas tadāropaḥ | kālāntare ca svayam evāsan kasya vyāpāraḥ syāt |	marIci NC Case=Loc|Number=1|Gender=Masc # ajala JJ Case=Loc|Number=1|Gender=Masc # jala NC Case=Cpd # graha NC Case=Nom|Number=1|Gender=Masc # Brama NC Case=Nom|Number=1|Gender=Masc # iti CQT # loka NC Case=Loc|Number=1|Gender=Masc # SAstra NC Case=Loc|Number=1|Gender=Neut # ca CCD # sva JJ Case=Cpd # pratiBAsa NC Case=Loc|Number=1|Gender=Masc # na CNG # arTa NC Case=Loc|Number=1|Gender=Masc # arTa NC Case=Cpd # aDyavasAya NC Case=Ins|Number=1|Gender=Masc # pravRtti NC Case=Gen|Number=1|Gender=Fem # Bram PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # ityAdi JJ Case=Nom|Number=1|Gender=Neut # bahuDAatas CX # idam PRD Case=Nom|Number=1|Gender=Masc # tad PRD Case=Cpd # graha NC Case=Nom|Number=1|Gender=Masc # nAma CX # BrAnti NC Case=Nom|Number=1|Gender=Fem # vid PPP Case=Nom|Number=1|Gender=Fem|VerbForm=PPP # tad PRD Case=Gen|Number=1|Gender=Fem # yadi CSB # sAkAra NC Case=Cpd # naya NC Case=Loc|Number=1|Gender=Masc # na CNG # upapatti NC Case=Nom|Number=1|Gender=Fem # alIka NC Case=Cpd # AkAra NC Case=Nom|Number=1|Gender=Masc # eva CEM # kaTam CX # upapatti NC Case=Nom|Number=1|Gender=Fem # iti CQT # cintay V Tense=Pres|Mood=Imp|Voice=Pass|Person=3|Number=Sing # jQAna NC Case=hi CX # kaScit PRI Case=Ins|Number=1|Gender=Masc # AkAra NC Case=Ins|Number=1|Gender=Masc # satya NC Case=Ins|Number=1|Gender=Neut # vAlIka NC Case=Ins|Number=1|Gender=Neut # vA CCD # upajan PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # nAma CX # bAhya JJ Case=Cpd # Aropa NC Case=Nom|Number=1|Gender=Masc # tu CCD # tad PRD Case=Cpd # AkAra NC Case=Loc|Number=1|Gender=Neut # tad PRD Case=Cpd # kR PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # nyakR PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # vA CCD # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tad PRD Case=Cpd #eva CEM # vyApAra NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # anuBU V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # kutas CX # tadA CAD # Aropa NC Case=Nom|Number=1|Gender=Masc # kAla NC Case=Cpd # antara NC Case=Loc|Number=1|Gender=Neut # ca CCD # svayam CX # eva CEM # as V Tense=Impf|Mood=Ind|Person=3|Number=Plur # ka PRQ Case=Gen|Number=1|Gender=Masc # vyApAra NC Case=Nom|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna112_sa2:9	dvitīyapakṣe jñānāntaram api nākāroparāgasaṅginīm utpattim antareṇa vyāpārāntareṇa kvacit kiñcitkaraṃ nāma | tad etad arvācīnaṃ prācīnajñānākāragocarīkaraṇe 'pi na bāhyāropavyāpāram aparaṃ spṛśati tadākāraleśānukāram apahāya, śabdākārasyāpi svarūpe 'ntargatatvāt | yadi ca vyāpārāntaram api sambhaved bāhyāropāya, nākāram, anumāne 'pi sādhanam abhidadhyāt | adhigataye tatsādhanaṃ nāropāyeti cet, na, svarūpanirbhāsasya anumāne (80a) pratikṣepād āropa evāsau | āropa iti asatyaviṣaya iti cet | nanu rūpādhigatir eva tarhi vahner anumānasiddhasya syāt | tasmād āropo 'vasāyo 'bhimānam ity anarthāntaram etat | saṃvādetarābhyāṃ tu viśeṣaḥ, yato na vikalpamātraṃ pramāṇam iti syāt |	dvitIya JJ Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # jQAna NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # api CX # na CNG # akAra NC Case=Cpd # uparAga NC Case=Cpd # saFgin JJ Case=Acc|Number=1|Gender=Fem # utpatti NC Case=Acc|Number=1|Gender=Fem # antareNa CX # vyApAra NC Case=Cpd # antara JJ Case=Ins|Number=1|Gender=Masc # kvacid CX # kiQcitkara NC Case=Nom|Number=1|Gender=Neut # nAma CX # tad PRD Case=Nom|Number=1|Gender=Neut # etad PRD Case=Nom|Number=1|Gender=Neut # arvAcIna JJ Case=Nom|Number=1|Gender=Neut #prAcIna JJ Case=Cpd # jQAna NC Case=Cpd # AkAra NC Case=Cpd # gocarIkaraNa NC Case=Loc|Number=1|Gender=Neut # api CX # na CNG # bAhya JJ Case=Cpd # Aropa NC Case=Cpd # vyApAra NC Case=Acc|Number=1|Gender=Masc # apara PPX Case=Acc|Number=1|Gender=Masc # spRS V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tad PRD Case=Cpd # AkAra NC Case=Cpd # leSa NC Case=Cpd # anukAra NC Case=Acc|Number=1|Gender=Masc # apahA CGDA VerbForm=Abs # Sabda NC Case=Cpd # AkAra NC Case=Gen|Number=1|Gender=Masc # api CX # svarUpa NC Case=Loc|Number=1|Gender=Neut # antargam PPP Case=Cpd|VerbForm=PPP # tva NC Caseyadi CSB # ca CCD # vyApAra NC Case=Cpd # antara JJ Case=Acc|Number=1|Gender=Masc # api CX # samBU V Tense=Pres|Mood=Opt|Person=3|Number=Sing # bAhya JJ Case=Cpd # Aropay CGDA VerbForm=Abs # na CNG # akAra NC Case=Acc|Number=1|Gender=Masc # anumAna NC Case=Loc|Number=1|Gender=Neut # api CX # sADana NC Case=Acc|Number=1|Gender=Neut # aBiDA V Tense=Pres|Mood=Opt|Person=3|Number=Sing # aDigam PPP Case=Loc|Number=1|Gender=Neut|VerbForm=PPP # tad PRD Case=Cpd # sADana NC Case=Acc|Number=1|Gender=Neut # na CNG # AraB CGDA VerbForm=Abs # iti CQT # ced CX #na CNG # sva JJ Case=Cpd # rUpa NC Case=Cpd # nirBAsa NC Case=Gen|Number=1|Gender=Masc # anumAna NC Case=Loc|Number=1|Gender=Neut # pratikzepa NC Case=Abl|Number=1|Gender=Masc # A CADP # upa CADP # eva CEM # adas PRD Case=Nom|Number=1|Gender=Masc # Are CX # iti CQT # asatya JJ Case=Cpd # vizaya NC Case=Nom|Number=1|Gender=Masc # iti CQT # ced CX # nanu CX # rUpa NC Case=Cpd # aDigama NC Case=Nom|Number=1|Gender=Masc # eva CEM # tarhi CX # vahni NC Case=Gen|Number=1|Gender=Masc #anumAna NC Case=Cpd # siD PPP Case=Gen|Number=1|Gender=Masc|VerbForm=PPP # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # tasmAt CX # Aropa NC Case=Nom|Number=1|Gender=Masc # vasAya NC Case=Nom|Number=1|Gender=Masc # Bid KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # iti CQT # anarTa NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # etad PRD Case=Nom|Number=1|Gender=Neut # saMvAda NC Case=Cpd # itara PPX Case=Ins|Number=2|Gender=Masc # tu CCD # viSeza NC Case=Nom|Number=1|Gender=Masc # yatas CX # na CNG # vikalpa NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut #pramANa NC Case=Nom|Number=1|Gender=Neut # iti CQT # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing #
