/home/basti/code/dvarapandita/data/jna074_iv4:0	[279] tad evaṃ sādhyaveśeṣapekṣayā vyāptidūṣanam abhidhāya prayatnavanmātre 'py abhidhātuṃ vitarkayann āha,	tad PRD Case=Acc|Number=1|Gender=Neut # evam CX # sADay CGDA VerbForm=Abs # eva CEM # Seza NC Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem # vyApti NC Case=Cpd # dUzaNa NC Case=Acc|Number=1|Gender=Neut # aBiDA CGDA VerbForm=Abs # prayatna NC Case=Cpd # vat CX # mAtra NC Case=Loc|Number=1|Gender=Neut # api CX # aBiDA CGDI VerbForm=Inf # vitarkay KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # ah V Tense=Perf|Mood=Ind|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna074_iv4:1	 sthitvā pravṛttisaṃsthānaviśeṣārthakriyādiṣu |	sTA CGDA VerbForm=Abs # pravRtti NC Case=Cpd # saMsTAna NC Case=Cpd # viSeza NC Case=Cpd # arTa NC Case=Cpd # kriyA NC Case=Cpd # Adi NC Case=Loc|Number=3|Gender=Masc #
/home/basti/code/dvarapandita/data/jna074_iv4:2	iṣṭasiddhir asiddhir vā dṛṣṭānte saṃśayo 'thavā ||	iz PPP Case=Cpd|VerbForm=PPP # sidDi NC Case=Nom|Number=1|Gender=Masc # asidDi NC Case=Nom|Number=1|Gender=Fem # vA CCD # dRzwAnta NC Case=Loc|Number=1|Gender=Masc # saMSaya NC Case=Nom|Number=1|Gender=Masc # aTavA CX #
/home/basti/code/dvarapandita/data/jna074_iv4:3	 iti | dṛṣṭo 'nto dṛṣṭāntaḥ siddhānta iti yo 'rthaḥ, prayatnavanmātreṇa vyāpteḥ siddhatvāt, ekānekarūpānatikramāc ca vastunaḥ | sthitvā pravṛttyādiṣūpanyasteṣu vādina iṣṭadsiddhiḥ kim astu ekatvapakṣe, asiddhimātraṃ vānekatve, atha vyāptir eva nāstīti siddhānte saṃśaya eva ubhayatrāpīti praśnārthaḥ |	iti CQT # dRS PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # anta NC Case=Nom|Number=1|Gender=Masc # dRzwAnta NC Case=Nom|Number=1|Gender=Masc # sidDAnta NC Case=Nom|Number=1|Gender=Masc # iti CQT # yad PRL Case=Nom|Number=1|Gender=Masc # arTa NC Case=Nom|Number=1|Gender=Masc # prayatna NC Case=Cpd # vat CX # mAtra NC Case=Ins|Number=1|Gender=Neut # vyApti NC Case=Gen|Number=1|Gender=Fem # sidDatva NC Case=Abl|Number=1|Gender=Neut # eka PPX Case=Cpd # aneka JJ Case=Cpd # rUpa NC Case=Acc|Number=3|Gender=Masc # atikrama NC Case=Abl|Number=1|Gender=Masc # ca CCD # vastu NC Case=Gen|Number=1|Gender=Neut # sTA CGDA VpravRtti NC Case=Cpd # Adi NC Case=Loc|Number=3|Gender=Masc # upanyas PPP Case=Loc|Number=3|Gender=Masc|VerbForm=PPP # vAdin NC Case=Gen|Number=1|Gender=Masc # izwa NC Case=Cpd # sidDi NC Case=Nom|Number=1|Gender=Fem # ka PRQ Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Imp|Person=3|Number=Sing # ekatva NC Case=Cpd # pakza NC Case=Loc|Number=1|Gender=Masc # asidDi NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # vA CCD # anekatva NC Case=Loc|Number=1|Gender=Neut # aTa CAD # vyApti NC Case=Nom|Number=1|Gender=Fem # eva CEM # na CNG # as V Tense=Pres|Mood=Ind|Pereva CEM # uBayatra CX # api CX # iti CQT # praSna NC Case=Cpd # arTa NC Case=Nom|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna074_iv4:4	atra cānantaram abhedasādhanādhikāreṇa sandigdhavipakṣavyāvṛttikatvād bhāvanena dattam evottaram | atas tṛtīya eva pakṣaḥ | na hi prayatnopayogam antareṇāpi kāryajanmani saṃbhāvyamāne bādhakaṃ kiñcid ālocayāmaḥ | tat kutas tatra niyamaḥ kāryādeḥ? atha kāladeśādyaniyamaprasaṅgo bādhakaḥ `tad ayuktam, yataḥ pratiniyataśakter asarvakālabhāvinaḥ svakāraṇāyattasannidheḥ kāraṇadaśāviśeṣasya vyatireke 'pi vyatirekaḥ kāryasya saṃbhavan na prayatnavannāntarīyakatvam upakalpayituṃ kalpate | sarvathā hetvanapekṣāyāṃ tadbādhakam upapadyamānaṃ kāryasya hetumātreṇa vyāptiṃ sādhayet | na tu hetuviśeṣeṇa prayatnavatā |	atra CAD # ca CCD # anantaram CX # aBeda NC Case=Cpd # sADana NC Case=Cpd # aDikAra NC Case=Ins|Number=1|Gender=Masc # saMdigDa JJ Case=Cpd # vipakza NC Case=Cpd # vyAvRttika JJ Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut # BAvanA NC Case=Ins|Number=1|Gender=Neut # dA PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # eva CEM # uttara JJ Case=Nom|Number=1|Gender=Neut # atas CX # tRtIya JJ Case=Nom|Number=1|Gender=Masc # eva CEM # pakza NC Case=Nom|Number=1|Gender=Masc # na CNG # hi CX #prayatna NC Case=Cpd # upayoga NC Case=Acc|Number=1|Gender=Masc # antareNa CX # api CX # kArya NC Case=Cpd # janman NC Case=Loc|Number=1|Gender=Neut # samBAvay KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|Voice=Pass|VerbForm=Part # bADaka JJ Case=Nom|Number=1|Gender=Neut # kaScit PRI Case=Nom|Number=1|Gender=Neut # Alocay V Tense=Pres|Mood=Ind|Person=1|Number=Plur # tad PRD Case=Acc|Number=1|Gender=Neut # kutas CX # tatra CAD # niyama NC Case=Nom|Number=1|Gender=Masc # kArya NC Case=Cpd # Adi NC Case=Gen|Number=1|Gender=Masc # aTa CAD # kAla NC Case=Cpd # deSa NC Case=Cpd # Adi NC Case=Cpd # aniyama NbADaka JJ Case=Nom|Number=1|Gender=Masc # tad PRD Case=Nom|Number=1|Gender=Neut # ayukta JJ Case=Nom|Number=1|Gender=Neut # yatas CX # pratiniyam PPP Case=Cpd|VerbForm=PPP # Sakti NC Case=Gen|Number=1|Gender=Masc # asarva JJ Case=Cpd # kAla NC Case=Cpd # BAvin JJ Case=Gen|Number=1|Gender=Masc # sva JJ Case=Cpd # kAraNa NC Case=Cpd # Ayat PPP Case=Cpd|VerbForm=PPP # saMniDi NC Case=Gen|Number=1|Gender=Masc # kAraNa NC Case=Cpd # daSA NC Case=Cpd # viSeza NC Case=Gen|Number=1|Gender=Masc # vyatireka NC Case=Loc|Number=1|Gender=Masc # api CX # vyatireka NC Case=Nom|Number=1|Gender=Masc #kArya NC Case=Gen|Number=1|Gender=Neut # samBU KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # na CNG # prayatna NC Case=Cpd # vat CX # na CNG # antarIyaka JJ Case=Cpd # tva NC Case=Acc|Number=1|Gender=Neut # upakalpay CGDI VerbForm=Inf # kᄆp V Tense=Pres|Mood=Ind|Person=3|Number=Sing # sarvaTA CX # hetu NC Case=Cpd # anapekza JJ Case=Loc|Number=1|Gender=Fem # tad PRD Case=Cpd # bADaka JJ Case=Nom|Number=1|Gender=Neut # upapad KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # kArya NC Case=Gen|Number=1|Gender=Neut #hetu NC Case=Cpd # mAtra NC Case=Ins|Number=1|Gender=Neut # vyApti NC Case=Acc|Number=1|Gender=Fem # sADay V Tense=Pres|Mood=Opt|Person=3|Number=Sing # na CNG # tu CCD # hetu NC Case=Cpd # viSeza NC Case=Ins|Number=1|Gender=Masc # prayatnavat JJ Case=Ins|Number=1|Gender=Masc #
/home/basti/code/dvarapandita/data/jna074_iv4:5	nanu kāraṇaṃ nāma sarvatra kalāpa eva, sa ca na vyagrāvasthāyām | tatsaṃhatiś ca prayatnavantam antareṇa yadi syāt, nityam eva syāt | evaṃ deśe 'pi vācyam | tataś ca sa eva deśakālaniyamaprasaṅga iti, caitanyanirapekṣatvena kalāpakāryatvasya vyāpakasyābhāvena kāryatvādayo 'saṃbhavantaḥ prayatnavad apekṣatvena vyāpyanta iti cet? evaṃ tarhi so 'pi prayatnavān yadi kṣaṇikaḥ prādeśikaś ca tatkṣaṇaikadeśatvam eva sarvakāryagrāmasya syād iti sanātana evāṅgīkartavyo vyāpī ca | tataś ca sa eva deśakālāniyamo 'dyāpi prasakta iti kim asyopagamena? atha so 'dṛṣṭam apekṣya janayan niyataṃ janayet? jaṭānāṃ tu nādṛṣṭaṃ locanam iti |	nanu CX # kAraNa NC Case=Nom|Number=1|Gender=Neut # nAma CX # sarvatra CX # kalApa NC Case=Nom|Number=1|Gender=Masc # eva CEM # tad PRD Case=Nom|Number=1|Gender=Masc # ca CCD # na CNG # vyagra JJ Case=Cpd # avasTA NC Case=Loc|Number=1|Gender=Fem # tad PRD Case=Cpd # saMhati NC Case=Nom|Number=1|Gender=Fem # ca CCD # prayatnavat JJ Case=Acc|Number=1|Gender=Masc # antareNa CX # yadi CSB # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # nityam CX # eva CEM #as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # evam CX # deSa NC Case=Loc|Number=1|Gender=Masc # api CX # vac KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger # tatas CX # ca CCD # tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # deSa NC Case=Cpd # kAla NC Case=Cpd # niyama NC Case=Cpd # prasaFga NC Case=Nom|Number=1|Gender=Masc # iti CQT # cEtanya NC Case=Cpd # nirapekza JJ Case=Cpd # tva NC Case=Ins|Number=1|Gender=Neut # kalApa NC Case=Cpd # kAryatva NC Case=Gen|Number=1|Gender=Neut # vyApaka JJ Case=Gen|Number=1|Gender= # aBAva NC Case=Ins|Number=1|Gender=Masc #kAryatva NC Case=Cpd # Adi NC Case=Nom|Number=3|Gender=Masc # samBU KDP Case=Nom|Number=3|Gender=Masc|Tense=Pres|VerbForm=Part # prayatna NC Case=Cpd # vat CX # apekza JJ Case=Cpd # tva NC Case=Ins|Number=1|Gender=Neut # vyAp KDP Case=Nom|Number=3|Gender=Masc|Tense=Pres|VerbForm=Part # iti CQT # ced CX # evam CX # tarhi CX # tad PRD Case=Nom|Number=1|Gender=Masc # api CX # prayatnavat JJ Case=Nom|Number=1|Gender=Masc # yadi CSB # kzaNika JJ Case=Nom|Number=1|Gender=Masc # prAdeSika JJ Case=Nom|Number=1|Gender=Masc #ca CCD # tad PRD Case=Cpd # kzaNa NC Case=Cpd # eka PPX Case=Cpd # deSa NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # eva CEM # sarva JQ Case=Cpd # kArya NC Case=Cpd # grAma NC Case=Gen|Number=1|Gender=Masc # as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # iti CQT # sanAtana JJ Case=Nom|Number=1|Gender=Masc # eva CEM # aFgIkR KDG Case=Nom|Number=1|Gender=Masc|VerbForm=Ger # vyApin JJ Case=Nom|Number=1|Gender=Masc # ca CCD # tatas CX # ca CCD # tad PRD Case=Nom|Number=1|Gender=Masc # eva CEM # deSa NC Case=Cpd # kAla NC Case=Cpd # aniyama NC Case=Nom|Number=1|Gender=Masc # div NC Case=Ins|prasaQj PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # iti CQT # kim CX # idam PRD Case=Gen|Number=1|Gender=Masc # upagama NC Case=Ins|Number=1|Gender=Masc # aTa CAD # tad PRD Case=Nom|Number=1|Gender=Masc # dRS PPP Case=Acc|Number=1|Gender=Neut|VerbForm=PPP # apekz CGDA VerbForm=Abs # janay KDP Case=Nom|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # niyatam CX # janay V Tense=Pres|Mood=Opt|Person=3|Number=Sing # jawA NC Case=Gen|Number=3|Gender=Fem # tu CCD # na CNG # adRzwa JJ Case=Acc|Number=1|Gender=Neut # locana NC Case=Acc|Number=1|Gender=Neut # iti CQT #
/home/basti/code/dvarapandita/data/jna074_iv4:6	evaṃ tarhi tadadṛṣṭaparipākasahāyā eva pratyayā niyatam utpādayiṣyanti nirālocā apīti kiṃ caitanyeneti cet? evaṃ bruvataḥ kulālāder api vaiyarthyaprasaṅgaḥ, na hi tatrāpi nādṛṣṭam asti sahakāri | na caivam | tasmād viparyayaḥ | yā yā sāmagrī sā nādṛṣṭāpekṣayā puruṣaprayatnaṃ viphalayati | yathā sūtrapiṇḍadaṇḍacakrādiḥ | sāmagrī ca	evam CX # tarhi CX # tad PRD Case=Cpd # adRzwa JJ Case=Cpd # paripAka NC Case=Cpd # sahAya NC Case=Nom|Number=3|Gender=Masc # eva CEM # pratyaya NC Case=Nom|Number=3|Gender=Masc # niyatam CX # utpAday V Tense=Fut|Mood=Ind|Person=3|Number=Plur # nirAca JJ Case=Nom|Number=3|Gender=Masc # api CX # iti CQT # ka PRQ Case=Acc|Number=1|Gender=Neut # cEtanya NC Case=Ins|Number=1|Gender=Neut # iti CQT # ced CX # evam CX # brU KDP Case=Gen|Number=1|Gender=Masc|Tense=Pres|VerbForm=Part # kulAla NC Case=Cpd # Adi NC Case=Gen|Number=1|Gender=Masc #api CX # vEyarTya NC Case=Cpd # prasaFga NC Case=Nom|Number=1|Gender=Masc # na CNG # hi CX # tatra CAD # api CX # na CNG # adRzwa JJ Case=Nom|Number=1|Gender=Neut # as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # sahakArin JJ Case=Nom|Number=1|Gender=Neut # na CNG # ca CCD # evam CX # tasmAt CX # viparyaya NC Case=Nom|Number=1|Gender=Masc # yad PRL Case=Nom|Number=1|Gender=Fem # yad PRL Case=Nom|Number=1|Gender=Fem # sAmagrI NC Case=Nom|Number=1|Gender=Fem # tad PRD Case=Nom|Number=1|Gender=Fem # na CNG # adRzwa JJ Case=Cpd # apekzA NC Case=Ins|Number=1|Gender=Fem #puruza NC Case=Cpd # prayatna NC Case=Acc|Number=1|Gender=Masc # viPalay V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yaTA CCM # sUtra NC Case=Cpd # piNXa NC Case=Cpd # daNXa NC Case=Cpd # cakra NC Case=Cpd # Adi NC Case=Nom|Number=1|Gender=Masc # sAmagrI NC Case=Nom|Number=1|Gender=Fem # ca CCD #
/home/basti/code/dvarapandita/data/jna074_iv4:7	 [280] girisāgarādijaniket viruddhavyāptopalabdhiḥ | prayatnaviphalīkaraṇaṃ hi tadanapekṣatvam ambarādau siddhaṃ niṣedhyam | tena yad viruddhaṃ prayatnāpekṣatvaṃ tadvyāptaṃ sāmagrītvam, tasyā yatnakāryatvāt |	giri NC Case=Cpd # sAgara NC Case=Cpd # Adi NC Case=Cpd # janika JJ Case=Cpd # iti CQT # viruD PPP Case=Cpd|VerbForm=PPP # vyAp PPP Case=Cpd|VerbForm=PPP # upalabDi NC Case=Nom|Number=1|Gender=Fem # prayatna NC Case=Cpd # viPalIkaraNa NC Case=Nom|Number=1|Gender=Neut # hi CX # tad PRD Case=Cpd # anapekza JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # ambara NC Case=Cpd # Adi NC Case=Loc|Number=1|Gender=Masc # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # nizeDya JJ Case=Nom|Number=1|Gender=Neut # tad PRD Case=Ins|Number=1|Gender=Neut # yad PRL Case=Nom|Number=1|Gender=Neut # viruDprayatna NC Case=Cpd # apekza JJ Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Cpd # vyAp PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # sAmagrI NC Case=Cpd # tva NC Case=Nom|Number=1|Gender=Neut # tad PRD Case=Gen|Number=1|Gender=Fem # yatna NC Case=Cpd # kArya NC Case=Cpd # tva NC Case=Abl|Number=1|Gender=Neut #
/home/basti/code/dvarapandita/data/jna074_iv4:8	atrocyate | yadi prayatnakāryaṃ sāmagrī sarvopasaṃhāreṇa sidhyed, yuktam etat | na caivam, na hi tatrāpi viparyaye bādhakaṃ kiñcid asti | yathā hi kāryaṃ svakāraṇāyattasannidheḥ kāraṇāvasthāviśeṣasyāpekṣayā asarvakālabhāvi saṃbhāvyate, tathā sāmagry api kiṃ na syāt, yato nityaṃ bhāvaprasaṅgaś codyeta? tataś cānivartitavipakṣavṛttiśaṅkā sāmagrī yadi prayatnāpekṣāṃ niyacchet [? ], sākṣātkāryatvādibhir eva kīdṛśo 'parādhaḥ kṛtaḥ, yena tadupanyāse saṃśayitasya sāmagrī śaraṇam upakṣipyate?	atra CAD # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # yadi CSB # prayatna NC Case=Cpd # kArya NC Case=Nom|Number=1|Gender=Neut # sAmagrI NC Case=Nom|Number=1|Gender=Fem # sarva JQ Case=Cpd # upasaMhAra NC Case=Ins|Number=1|Gender=Masc # siD V Tense=Pres|Mood=Opt|Person=3|Number=Sing # yuj PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # etad PRD Case=Nom|Number=1|Gender=Neut # na CNG # ca CCD # evam CX # na CNG # hi CX # tatra CAD # api CX # viparyaya NC Case=Loc|Number=1|Gender=Masc # bADaka JJ Case=Nom|Number=1|Gender=Neut # kaScit PRI Case=Nom|Number=1|Gender=Neut #as V Tense=Pres|Mood=Ind|Person=3|Number=Sing # yaTA CCM # hi CX # kArya NC Case=Nom|Number=1|Gender=Neut # sva JJ Case=Cpd # kAraNa NC Case=Cpd # Ayat PPP Case=Cpd|VerbForm=PPP # saMniDi NC Case=Gen|Number=1|Gender=Masc # kAraNa NC Case=Cpd # avasTA NC Case=Cpd # viSeza NC Case=Gen|Number=1|Gender=Masc # apekzA NC Case=Ins|Number=1|Gender=Fem # asarva JJ Case=Cpd # kAla NC Case=Cpd # BAvin JJ Case=Nom|Number=1|Gender=Neut # samBAvay V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # taTA CX # sAmagrI NC Case=Nom|Number=1|Gender=Fem # api CX # ka PRQ Case=Nom|Number=1|Gender=as V Tense=Pres|Mood=Opt|Person=3|Number=Sing # yatas CX # nityam CX # BAva NC Case=Cpd # prasaFga NC Case=Nom|Number=1|Gender=Masc # coday V Tense=Pres|Mood=Opt|Voice=Pass|Person=3|Number=Sing # tatas CX # ca CCD # anivartin JJ Case=Cpd # vipakza NC Case=Cpd # vRtti NC Case=Cpd # SaFkA NC Case=Nom|Number=1|Gender=Fem # sAmagrI NC Case=Nom|Number=1|Gender=Fem # yadi CSB # prayatna NC Case=Cpd # apekzA NC Case=Acc|Number=1|Gender=Fem # niyam V Tense=Pres|Mood=Opt|Person=3|Number=Sing # sAkzAtkR CGDA VerbForm=Abs # akArya NC Case=Cpd # tva NC Case=Cpd # Adi NC Case=Ins|Number=3|Gendeva CEM # kIdRSa JJ Case=Nom|Number=1|Gender=Masc # para PPX Case=Cpd # aDas CX # kR PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # yad PRL Case=Ins|Number=1|Gender=Masc # tad PRD Case=Cpd # upanyAsa NC Case=Loc|Number=1|Gender=Masc # saMSayita JJ Case=Gen|Number=1|Gender=Neut # sAmagrI NC Case=Nom|Number=1|Gender=Fem # SaraNa NC Case=Acc|Number=1|Gender=Neut # upakzip V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing #
/home/basti/code/dvarapandita/data/jna074_iv4:9	mṛdādayaḥ puruṣād eva milanto dṛṣṭā iti cet? kāryam api prayatnavata eva jāyamānam upalabdham iti kiṃ nocyate? yathā ca yady api kim api kāryaṃ prayatnavato dṛṣṭam, tathāpi kāryāntaraṃ tiraskṛtyāpi buddhimantaṃ bhaviṣyatīti śaṅkā, tathā sāmagry api saṃbhāvyamānā kam arthaṃ puṣṇāti? tato 'nuktasamam etat | tasmāt sāmagrīm api madhye prakṣipya kumbhādiṣu sāmagryās tathā darśanam eva pramāṇayitavyam | tathā ca sati kāryam eva pratyakṣānupalambhaiḥ prayatnavannāntarīyakaṃ siddham ity eva sādhu | kim atra vyāptisiddhaye bādhakapramāṇopanyāsaśaiṭīryeṇa? atha vakṣyamāṇakrameṇa pratyakṣānupalambhā jātiviśeṣam eva viṣayīkartuṃ śaknuyur iti na kāryamātraṃ prayatnavatā vyāptaṃ sidhyet? tad arthaṃ viparyayabādhāśrayaṇam, evaṃ tarhi sāmagryā api prayatnavatkāryatve ta eva pratyakṣānupalambhāḥ śaraṇam iti evaṃvidhā saṃhatiḥ prayatnavatā kriyata iti yuktaḥ sarvopasaṃhāraḥ | tathā ca,	mRd NC Case=Cpd # Adi NC Case=Nom|Number=3|Gender=Masc # puruza NC Case=Abl|Number=1|Gender=Masc # eva CEM # mil KDP Case=Nom|Number=3|Gender=Masc|Tense=Pres|VerbForm=Part # dRS PPP Case=Nom|Number=3|Gender=Masc|VerbForm=PPP # iti CQT # ced CX # kArya NC Case=Nom|Number=1|Gender=Neut # api CX # prayatnavat JJ Case=Gen|Number=1|Gender=Masc # eva CEM # jan KDP Case=Nom|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # upalaB PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # ka PRQ Case=Nom|Number=1|Gender=Neut # na CNG # vac V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Numberapi CX # ka PRQ Case=Nom|Number=1|Gender=Neut # api CX # kArya NC Case=Nom|Number=1|Gender=Neut # prayatnavat JJ Case=Gen|Number=1|Gender=Masc # dRS PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # taTA CX # api CX # kArya NC Case=Cpd # antara JJ Case=Nom|Number=1|Gender=Neut # tiraskR CGDA VerbForm=Abs # api CX # budDimat JJ Case=Acc|Number=1|Gender=Masc # BU V Tense=Fut|Mood=Ind|Person=3|Number=Sing # iti CQT # SaFkA NC Case=Nom|Number=1|Gender=Fem # taTA CX # sAmagrI NC Case=Nom|Number=1|Gender=Fem # api CX # samBAvay KDP Case=Nom|Number=1|Gender=Fem|Tense=Pres|Voice=Pass|VerbForm=Partka PRQ Case=Acc|Number=1|Gender=Masc # arTa NC Case=Acc|Number=1|Gender=Masc # puz V Tense=Pres|Mood=Ind|Person=3|Number=Sing # tatas CX # nukta NC Case=Cpd # sama PPX Case=Nom|Number=1|Gender=Neut # etad PRD Case=Nom|Number=1|Gender=Neut # tasmAt CX # sAmagrI NC Case=Acc|Number=1|Gender=Fem # api CX # maDya NC Case=Loc|Number=1|Gender=Neut # prakzip CGDA VerbForm=Abs # kumBa NC Case=Cpd # Adi NC Case=Loc|Number=3|Gender=Masc # sAmagrI NC Case=Gen|Number=1|Gender=Fem # taTA CX # darSana NC Case=Nom|Number=1|Gender=Neut # eva CEM # pramANay KDG Case=Nom|Number=1|Gender=Neut|VerbForm=Ger #taTA CX # ca CCD # as KDP Case=Loc|Number=1|Gender=Neut|Tense=Pres|VerbForm=Part # kArya NC Case=Nom|Number=1|Gender=Neut # eva CEM # pratyakza NC Case=Cpd # anupalamBa NC Case=Ins|Number=3|Gender=Masc # prayatna NC Case=Cpd # vat CX # nAntarIyaka JJ Case=Nom|Number=1|Gender=Neut # siD PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # iti CQT # eva CEM # sADu JJ Case=Nom|Number=1|Gender=Neut # ka PRQ Case=Nom|Number=1|Gender=Neut # atra CAD # vyApti NC Case=Cpd # sidDi NC Case=Dat|Number=1|Gender=Fem # bADaka JJ Case=Cpd # pramANa NC Case=Cpd # upanyAsa NC Case=Cpd # SEwIrya NC Case=Ins|Number=1|Gender=aTa CAD # vac KDP Case=Cpd|Tense=Fut|VerbForm=Part # krama NC Case=Ins|Number=1|Gender=Masc # pratyakza NC Case=Cpd # anupalamBa NC Case=Nom|Number=1|Gender=Fem # jAti NC Case=Cpd # viSeza NC Case=Acc|Number=1|Gender=Masc # eva CEM # vizayIkR CGDI VerbForm=Inf # Sak V Tense=Pres|Mood=Opt|Person=3|Number=Plur # iti CQT # na CNG # kArya NC Case=Cpd # mAtra NC Case=Nom|Number=1|Gender=Neut # prayatnavat JJ Case=Ins|Number=1|Gender=Masc # vyAp PPP Case=Nom|Number=1|Gender=Neut|VerbForm=PPP # siD V Tense=Pres|Mood=Opt|Person=3|Number=Sing #tad PRD Case=Nom|Number=1|Gender=Neut # arTa NC Case=Nom|Number=1|Gender=Neut # viparyaya NC Case=Cpd # bADA NC Case=Cpd # ASrayaNa NC Case=Nom|Number=1|Gender=Neut # evam CX # tarhi CX # sAmagrI NC Case=Gen|Number=1|Gender=Fem # api CX # prayatna NC Case=Cpd # vat CX # kArya NC Case=Cpd # tva NC Case=Loc|Number=1|Gender=Neut # tad PRD Case=Nom|Number=3|Gender=Masc # eva CEM # pratyakza NC Case=Cpd # anupalamBa NC Case=Nom|Number=3|Gender=Masc # SaraNa NC Case=Nom|Number=1|Gender=Neut # iti CQT # evaMviDa JJ Case=Nom|Number=1|Gender=Fem #saMhati NC Case=Nom|Number=1|Gender=Fem # prayatnavat JJ Case=Ins|Number=1|Gender=Masc # kR V Tense=Pres|Mood=Ind|Voice=Pass|Person=3|Number=Sing # iti CQT # yuj PPP Case=Nom|Number=1|Gender=Masc|VerbForm=PPP # sarva JQ Case=Cpd # upasaMhAra NC Case=Nom|Number=1|Gender=Masc # taTA CX # ca CCD #
